Article,NE-text,NE-type,NE-count
Direct exchange geothermal heat pump,5.25,CARDINAL,1
Direct exchange geothermal heat pump,15 tons,QUANTITY,1
Direct exchange geothermal heat pump,52 kwth,QUANTITY,1
Direct exchange geothermal heat pump,us department of energy,ORG,1
Direct exchange geothermal heat pump,"energy
geothermal exchange organization",ORG,1
Direct exchange geothermal heat pump,canadian,NORP,1
Direct exchange geothermal heat pump,pump association,ORG,1
Direct exchange geothermal heat pump,igshpa,ORG,1
Direct exchange geothermal heat pump,refrigeration institute,ORG,1
Direct exchange geothermal heat pump,copper development association inc,ORG,1
Degree of reaction,the fraction of energy,ORG,1
Degree of reaction,3,CARDINAL,13
Degree of reaction,"s
                  s
                
                
                  2
                  ",PRODUCT,1
Degree of reaction,"s
                
              
              
                
                  ",PRODUCT,2
Degree of reaction,"s
                  s",PRODUCT,2
Degree of reaction,1,CARDINAL,13
Degree of reaction,"s
                  ",PRODUCT,1
Degree of reaction,"s
                
                
                  ",PRODUCT,1
Degree of reaction,2,CARDINAL,25
Degree of reaction,3ss}^{2s}{\textrm,CARDINAL,1
Degree of reaction,dh}}}{\int,PRODUCT,1
Degree of reaction,_,PRODUCT,2
Degree of reaction,3ss}^{1}{\textrm,CARDINAL,2
Degree of reaction,3ss,ORDINAL,1
Degree of reaction,3s,CARDINAL,1
Degree of reaction,first,ORDINAL,1
Degree of reaction,"−
        
          ",PERSON,3
Degree of reaction,−,ORG,2
Degree of reaction,"\,h_{2}-h_{3}={1",PRODUCT,1
Degree of reaction,2}}(u_{2}^{2}-u_{3}^{2,CARDINAL,1
Degree of reaction,β,CARDINAL,2
Degree of reaction,−,PRODUCT,3
Degree of reaction,\displaystyle r=({\frac,WORK_OF_ART,1
Degree of reaction,_,CARDINAL,2
Degree of reaction,3}}-\tan,CARDINAL,3
Degree of reaction,\frac,PRODUCT,1
Degree of reaction,\displaystyle,WORK_OF_ART,2
Degree of reaction,\displaystyle \tan,WORK_OF_ART,1
Degree of reaction,β3,PRODUCT,2
Degree of reaction,β2,ORG,1
Degree of reaction,r=1+{\frac,CARDINAL,1
Degree of reaction,\delta,PRODUCT,2
Degree of reaction,c_{y2}}{u,PRODUCT,1
Degree of reaction,50%,PERCENT,2
Degree of reaction,1⁄2,DATE,1
Degree of reaction,α2,CARDINAL,2
Degree of reaction,4,CARDINAL,1
Degree of reaction,5,CARDINAL,1
Degree of reaction,less than 50%,PERCENT,1
Degree of reaction,less than half,CARDINAL,1
Degree of reaction,6,CARDINAL,1
Degree of reaction,more than 50%,PERCENT,1
Degree of reaction,more than half,CARDINAL,1
Degree of reaction,7,CARDINAL,1
Degree of reaction,zero,CARDINAL,1
Degree of reaction,adiabatic,LOC,1
Degree of reaction,8,CARDINAL,1
Degree of reaction,0,CARDINAL,1
Degree of reaction,gopalakrishnan,PERSON,1
Degree of reaction,g.,PERSON,1
Degree of reaction,prithvi raj,PERSON,1
Degree of reaction,d.,NORP,1
Degree of reaction,chennai,GPE,1
Degree of reaction,india,GPE,1
Degree of reaction,2012,DATE,1
Degree of reaction,venkanna,GPE,1
Degree of reaction,b.k.,GPE,1
Degree of reaction,july 2011,DATE,1
Degree of reaction,new delhi,GPE,1
Degree of reaction,phi learning private limited,ORG,1
Degree of reaction,978-81-203-3775-6,CARDINAL,1
Degree of reaction,shepherd,GPE,1
Degree of reaction,d.g.,GPE,1
Degree of reaction,ninth,ORDINAL,1
Degree of reaction,macmillan,ORG,1
Degree of reaction,1969,DATE,1
Degree of reaction,"wisclicenus,g.f.",GPE,1
Degree of reaction,mcgraw-hill,ORG,1
Degree of reaction,new york,GPE,1
Degree of reaction,1947,DATE,1
Degree of reaction,thomson,GPE,1
Degree of reaction,w.r.,GPE,1
Degree of reaction,emmott and co. ltd.,ORG,1
Degree of reaction,london,GPE,1
Degree of reaction,1963,DATE,1
Degree of reaction,traupel,ORG,1
Degree of reaction,w.,GPE,1
Degree of reaction,3rd edn,ORG,1
Degree of reaction,springer verlag,ORG,1
Degree of reaction,berlin,GPE,1
Degree of reaction,1978,DATE,1
Degree of reaction,ainley,ORG,1
Degree of reaction,d. g.,PERSON,1
Degree of reaction,mathieson,PERSON,1
Degree of reaction,g. c. r.,PERSON,1
Degree of reaction,1951,DATE,1
Degree of reaction,arc r.,PERSON,1
Degree of reaction,dunham,PERSON,1
Degree of reaction,j.,GPE,1
Degree of reaction,panton,GPE,1
Degree of reaction,j.,PERSON,1
Degree of reaction,1973,DATE,1
Degree of reaction,instn,GPE,1
Degree of reaction,mech,ORG,1
Degree of reaction,engrs,PERSON,1
Degree of reaction,horlock,PERSON,1
Degree of reaction,j. h.,PERSON,1
Degree of reaction,1960,DATE,1
Degree of reaction,j. mech,PERSON,1
Degree of reaction,sci.,GPE,2
Degree of reaction,kim,PERSON,1
Degree of reaction,takao,GPE,1
Degree of reaction,m.,GPE,1
Degree of reaction,setoguchi,GPE,1
Degree of reaction,t.,GPE,1
Degree of reaction,kaneko,GPE,1
Degree of reaction,k.,PERSON,1
Degree of reaction,inoue,PERSON,1
Degree of reaction,m.,PERSON,1
Degree of reaction,2001,DATE,1
Degree of reaction,j. therm,PERSON,1
Chemiluminescence,◊,PRODUCT,7
Chemiluminescence,8,CARDINAL,2
Chemiluminescence,7,CARDINAL,2
Chemiluminescence,3,CARDINAL,6
Chemiluminescence,2,CARDINAL,6
Chemiluminescence,⟶,ORG,2
Chemiluminescence,"−
            
            ",PERSON,2
Chemiluminescence,\underset,PRODUCT,2
Chemiluminescence,◊,ORG,1
Chemiluminescence,one,CARDINAL,2
Chemiluminescence,avogadro,ORG,1
Chemiluminescence,1%,PERCENT,1
Chemiluminescence,first,ORDINAL,2
Chemiluminescence,"2,4,5-triphenylimidazole",DATE,1
Chemiluminescence,1877,DATE,1
Chemiluminescence,no2,PERSON,6
Chemiluminescence,◊,WORK_OF_ART,1
Chemiluminescence,no2,PRODUCT,1
Chemiluminescence,john polanyi,PERSON,1
Chemiluminescence,1,CARDINAL,1
Chemiluminescence,as low as 5,CARDINAL,1
Chemiluminescence,western,NORP,1
Chemiluminescence,about 30 seconds,TIME,1
Chemiluminescence,luciferin,GPE,3
Chemiluminescence,aequorin,GPE,1
Chemiluminescence,firefly luciferin,PERSON,1
Chemiluminescence,"luciferin
          

          
          ",ORG,1
Chemiluminescence,"oxyluciferin
          

          
          ",PERSON,1
Chemiluminescence,deep sea,PERSON,1
Chemiluminescence,catch prey,PERSON,1
Chemiluminescence,april 2020,DATE,1
Otto cycle,2–3,CARDINAL,4
Otto cycle,3–4,CARDINAL,4
Otto cycle,4–1,CARDINAL,4
Otto cycle,four,CARDINAL,11
Otto cycle,two,CARDINAL,6
Otto cycle,one,CARDINAL,9
Otto cycle,first,ORDINAL,3
Otto cycle,beau de rochas,PERSON,1
Otto cycle,1861,DATE,1
Otto cycle,italians,NORP,1
Otto cycle,eugenio barsanti,PERSON,1
Otto cycle,german,NORP,1
Otto cycle,today,DATE,1
Otto cycle,0,CARDINAL,4
Otto cycle,1,CARDINAL,35
Otto cycle,point 1,PRODUCT,1
Otto cycle,piston,ORG,1
Otto cycle,crank end,ORG,1
Otto cycle,bdc,ORG,1
Otto cycle,tdc,ORG,2
Otto cycle,2,CARDINAL,24
Otto cycle,9–10:1,CARDINAL,1
Otto cycle,\displaystyle v_{4}/v_{3,WORK_OF_ART,1
Otto cycle,4,CARDINAL,23
Otto cycle,"(point 1) to """,WORK_OF_ART,1
Otto cycle,4—1,CARDINAL,1
Otto cycle,zero,CARDINAL,3
Otto cycle,1a,CARDINAL,1
Otto cycle,e_{\text{in}}-e_{\text{out}}=0,ORG,1
Otto cycle,\displaystyle e_{\text{in,WORK_OF_ART,1
Otto cycle,1–2–3,CARDINAL,1
Otto cycle,3–4–1,CARDINAL,1
Otto cycle,1b,CARDINAL,1
Otto cycle,−,ORG,59
Otto cycle,3,CARDINAL,22
Otto cycle,"0
      
    
    ",PERCENT,2
Otto cycle,the internal energy of the gas,ORG,1
Otto cycle,2,PRODUCT,3
Otto cycle,−,PRODUCT,5
Otto cycle,\displaystyle q_{2-3}=u_{3}-u_{2,WORK_OF_ART,1
Otto cycle,\displaystyle w_{3-4}=u_{4}-u_{3},WORK_OF_ART,1
Otto cycle,\displaystyle,WORK_OF_ART,5
Otto cycle,"−
            
              ",PRODUCT,2
Otto cycle,3,PRODUCT,1
Otto cycle,"−
            
              ",ORG,1
Otto cycle,1,PRODUCT,1
Otto cycle,\displaystyle u_{1}=1},PERSON,1
Otto cycle,5,CARDINAL,8
Otto cycle,\displaystyle u_{2}=5},PRODUCT,1
Otto cycle,9,CARDINAL,4
Otto cycle,"\displaystyle \left(u_{2}-u_{1}\right)=\left(5-1\right)=4}
  ",WORK_OF_ART,1
Otto cycle,5,DATE,1
Otto cycle,\displaystyle \delta,ORG,1
Otto cycle,"1
              
            
            ",PRODUCT,1
Otto cycle,0.25,CARDINAL,2
Otto cycle,1+{\frac,CARDINAL,2
Otto cycle,\frac {,EVENT,1
Otto cycle,q_{2-3}+q_{4,QUANTITY,1
Otto cycle,1-4}{9-5}}=1+{\frac {,QUANTITY,1
Otto cycle,mks,PERSON,1
Otto cycle,joules/kg,PERSON,1
Otto cycle,meters3/kg,PERSON,1
Otto cycle,u,ORG,2
Otto cycle,\displaystyle \delta,PRODUCT,1
Otto cycle,"−
        
          ",PERSON,4
Otto cycle,1-\left({\frac,CARDINAL,4
Otto cycle,c_{\text{v}}(t_{4}-t_{1})}{c_{\text{v}}(t_{3}-t_{2})}}\right,WORK_OF_ART,1
Otto cycle,{c_{\text{p}}}{c_{\text{v}}}}\right,TIME,1
Otto cycle,p_{2}}{p_{1}}}\right)=0,ORG,1
Otto cycle,v_{2}}{v_{1}}}\right)=0,ORG,1
Otto cycle,\displaystyle c_{\text{p}}=\left({\frac {,EVENT,1
Otto cycle,6,CARDINAL,2
Otto cycle,1.4,CARDINAL,1
Otto cycle,"the 
  
    
      
        γ
      
    
    ",ORG,1
Otto cycle,"\displaystyle \gamma }
   ",WORK_OF_ART,1
Otto cycle,approximately 1.3,CARDINAL,1
Otto cycle,approximately 10:1,CARDINAL,1
Otto cycle,20,CARDINAL,1
Otto cycle,kj/(kg·k,ORG,1
Otto cycle,3000,CARDINAL,1
Otto cycle,1500,CARDINAL,1
Otto cycle,25,CARDINAL,3
Otto cycle,second,ORDINAL,2
Otto cycle,"1
        
        
          ",DATE,1
Otto cycle,0.00121,PERCENT,1
Otto cycle,0.00121,CARDINAL,1
Otto cycle,\text,PRODUCT,1
Otto cycle,25,MONEY,1
Otto cycle,"0.00121
        ",MONEY,1
Otto cycle,0.0303,CARDINAL,1
Lurgi–Ruhrgas process,the 1940s,DATE,1
Lurgi–Ruhrgas process,the 1950s,DATE,1
Lurgi–Ruhrgas process,ruhrgas ag,PERSON,1
Lurgi–Ruhrgas process,japan,GPE,2
Lurgi–Ruhrgas process,germany,GPE,2
Lurgi–Ruhrgas process,the united kingdom,GPE,2
Lurgi–Ruhrgas process,argentina,GPE,1
Lurgi–Ruhrgas process,yugoslavia,GPE,1
Lurgi–Ruhrgas process,lukavac,GPE,1
Lurgi–Ruhrgas process,bosnia and herzegovina,GPE,1
Lurgi–Ruhrgas process,two,CARDINAL,1
Lurgi–Ruhrgas process,from 1963 to 1968,DATE,1
Lurgi–Ruhrgas process,850 tons,QUANTITY,1
Lurgi–Ruhrgas process,lincolnshire,GPE,1
Lurgi–Ruhrgas process,900 tons,QUANTITY,1
Lurgi–Ruhrgas process,late 1960s,DATE,1
Lurgi–Ruhrgas process,early 1970s,DATE,1
Lurgi–Ruhrgas process,european,NORP,1
Lurgi–Ruhrgas process,green river,LOC,1
Lurgi–Ruhrgas process,colorado,GPE,1
Lurgi–Ruhrgas process,the united states,GPE,2
Lurgi–Ruhrgas process,frankfurt,GPE,1
Lurgi–Ruhrgas process,the 1970s,DATE,1
Lurgi–Ruhrgas process,rio,ORG,1
Lurgi–Ruhrgas process,1980,DATE,1
Lurgi–Ruhrgas process,the natural resources authority,ORG,1
Lurgi–Ruhrgas process,jordan,PERSON,1
Lurgi–Ruhrgas process,jordan,GPE,1
Lurgi–Ruhrgas process,0.25 to 0.5 inches,QUANTITY,1
Lurgi–Ruhrgas process,6.4 to 12.7 mm,QUANTITY,1
Lurgi–Ruhrgas process,550,CARDINAL,1
Lurgi–Ruhrgas process,"1,020",CARDINAL,1
Lurgi–Ruhrgas process,bin,PERSON,1
Lurgi–Ruhrgas process,surge bin,PERSON,1
Lurgi–Ruhrgas process,mixer,ORG,1
Lurgi–Ruhrgas process,the shale ash,LOC,1
Lurgi–Ruhrgas process,alberta taciuk,PERSON,1
Lurgi–Ruhrgas process,tosco ii,PERSON,1
Lurgi–Ruhrgas process,fushun,PERSON,1
Storage water heater,1 or 2 minutes,TIME,1
Storage water heater,u.s.,GPE,2
Storage water heater,15-20 years,DATE,1
Storage water heater,about 60 liters,QUANTITY,1
Storage water heater,16,CARDINAL,1
Storage water heater,7 to 12 years,DATE,1
Storage water heater,nights,TIME,1
Storage water heater,100,CARDINAL,1
Storage water heater,38,CARDINAL,1
Storage water heater,over 200,CARDINAL,1
Storage water heater,°,PRODUCT,1
Storage water heater,93,CARDINAL,1
Storage water heater,glass tubes,PERSON,1
Storage water heater,wood,PERSON,1
Storage water heater,the summer,DATE,1
Storage water heater,the winter,DATE,1
Storage water heater,two,CARDINAL,1
Storage water heater,one,CARDINAL,2
IOE engine,exhaust,DATE,1
IOE engine,us,GPE,1
IOE engine,four,CARDINAL,5
IOE engine,six,CARDINAL,5
IOE engine,ford,ORG,1
IOE engine,1896,DATE,1
IOE engine,one,CARDINAL,3
IOE engine,a weak spring,DATE,1
IOE engine,the weak spring,DATE,1
IOE engine,15,CARDINAL,1
IOE engine,psi,ORG,1
IOE engine,15 pounds,QUANTITY,1
IOE engine,6.8 kg,QUANTITY,1
IOE engine,the sidevalve/flathead,DATE,1
IOE engine,jack swaine,PERSON,1
IOE engine,the mid-late 1940s,DATE,1
IOE engine,1948,DATE,1
IOE engine,the early 1990s,DATE,1
IOE engine,tdc,ORG,1
IOE engine,half,CARDINAL,1
IOE engine,the late 1940s,DATE,1
IOE engine,early 1950s,DATE,1
IOE engine,second,ORDINAL,1
IOE engine,many 1940s,DATE,1
IOE engine,british,NORP,1
IOE engine,2.0-litres,CARDINAL,1
IOE engine,2.2-,DATE,1
IOE engine,2.6-,WORK_OF_ART,1
IOE engine,p3,PRODUCT,1
IOE engine,p4,PRODUCT,1
IOE engine,p5,PRODUCT,1
IOE engine,1.6,CARDINAL,2
IOE engine,2.0,CARDINAL,1
IOE engine,50bhp,CARDINAL,1
IOE engine,p5 3 litre mkii & iii,LAW,1
IOE engine,2.6,CARDINAL,1
IOE engine,1963,DATE,1
IOE engine,2a,CARDINAL,1
IOE engine,1967,DATE,1
IOE engine,109,CARDINAL,1
IOE engine,1980,DATE,1
IOE engine,1930,DATE,1
IOE engine,van ranst-designed packard v12 engine,EVENT,1
IOE engine,american,NORP,2
IOE engine,french,NORP,1
IOE engine,de dion-bouton,PERSON,1
IOE engine,harley-davidson,ORG,2
IOE engine,1912,DATE,1
IOE engine,1911 to 1929,DATE,1
IOE engine,indian,NORP,2
IOE engine,1936,DATE,1
IOE engine,1937,DATE,1
IOE engine,henderson,GPE,1
IOE engine,ace,ORG,1
IOE engine,automobileshudson,PERSON,1
IOE engine,1919 to 1923,DATE,1
IOE engine,1927,DATE,1
IOE engine,europe,LOC,1
IOE engine,england,GPE,1
IOE engine,the end of the 1920s,DATE,1
IOE engine,ww2 willys,PERSON,1
IOE engine,kaiser-jeep,ORG,1
IOE engine,1950,DATE,1
IOE engine,ww2,PERSON,1
IOE engine,british army,ORG,1
IOE engine,eight,CARDINAL,1
IOE engine,rolls-royce,ORG,1
IOE engine,austin,PERSON,1
IOE engine,morris,PERSON,1
IOE engine,fb60,CARDINAL,1
IOE engine,3909cc,ORDINAL,1
IOE engine,175,CARDINAL,1
IOE engine,bmc,ORG,1
IOE engine,eoi,ORG,1
IOE engine,the abc skootamota,ORG,1
IOE engine,1936 and 1937,DATE,1
IOE engine,1938,DATE,1
Uniflow steam engine,one,CARDINAL,2
Uniflow steam engine,each half,DATE,1
Uniflow steam engine,poppet valves,ORG,1
Uniflow steam engine,piston,GPE,2
Uniflow steam engine,piston,ORG,1
Uniflow steam engine,crank,ORG,1
Uniflow steam engine,almost half,CARDINAL,1
Uniflow steam engine,poppet,GPE,1
Uniflow steam engine,80%,PERCENT,1
Uniflow steam engine,britain,GPE,1
Uniflow steam engine,1827,DATE,1
Uniflow steam engine,jacob perkins,PERSON,1
Uniflow steam engine,1885,DATE,1
Uniflow steam engine,leonard jennett todd,PERSON,1
Uniflow steam engine,german,NORP,1
Uniflow steam engine,johann stumpf,PERSON,1
Uniflow steam engine,1909,DATE,1
Uniflow steam engine,first,ORDINAL,2
Uniflow steam engine,a year,DATE,1
Uniflow steam engine,1908,DATE,1
Uniflow steam engine,england,GPE,1
Uniflow steam engine,north eastern,NORP,1
Uniflow steam engine,1913,DATE,1
Uniflow steam engine,1919,DATE,1
Uniflow steam engine,midland,GPE,1
Uniflow steam engine,france,GPE,1
Uniflow steam engine,germany,GPE,1
Uniflow steam engine,the united states,GPE,2
Uniflow steam engine,russia,GPE,1
Uniflow steam engine,1918,DATE,1
Uniflow steam engine,the late 1930s,DATE,1
Uniflow steam engine,1940s,DATE,1
Uniflow steam engine,1952,DATE,1
Uniflow steam engine,two,CARDINAL,4
Uniflow steam engine,2013,DATE,1
Uniflow steam engine,marys challenger,PERSON,1
Uniflow steam engine,1950,DATE,1
Uniflow steam engine,"less than about 1,000",CARDINAL,1
Uniflow steam engine,750 kw,QUANTITY,1
Uniflow steam engine,three,CARDINAL,1
Uniflow steam engine,about 25 kw,QUANTITY,1
Uniflow steam engine,e. de ville,PERSON,1
Uniflow steam engine,the english universities,ORG,1
Uniflow steam engine,london,GPE,1
Uniflow steam engine,1960,DATE,1
Uniflow steam engine,40–41,CARDINAL,1
Uniflow steam engine,the museum of retro technology,ORG,1
Lead telluride,0.32,CARDINAL,1
Lead telluride,electron,ORG,1
Lead telluride,600,CARDINAL,1
Lead telluride,4000,CARDINAL,1
Lead telluride,300 k,QUANTITY,1
Lead telluride,"\displaystyle s}
   ",WORK_OF_ART,1
Lead telluride,"\displaystyle \sigma }
   ",WORK_OF_ART,1
Lead telluride,"\displaystyle \kappa }
   ",WORK_OF_ART,1
Lead telluride,2,CARDINAL,1
Lead telluride,bi2te3,CARDINAL,1
Lead telluride,na2te,ORG,1
Lead telluride,k2te,PERSON,1
Lead telluride,0.8,CARDINAL,1
Lead telluride,northwestern university,ORG,1
Lead telluride,nanoscale precipitates,ORG,1
Lead telluride,na,ORG,1
Lead telluride,approximately 2.2.in,CARDINAL,1
Lead telluride,linescan,NORP,1
Wind turbine design,1919,DATE,1
Wind turbine design,german,NORP,1
Wind turbine design,albert betz,PERSON,1
Wind turbine design,no more than 16/27,CARDINAL,1
Wind turbine design,59.3%,PERCENT,1
Wind turbine design,70 to 80%,PERCENT,1
Wind turbine design,25 m/s,QUANTITY,1
Wind turbine design,three,CARDINAL,4
Wind turbine design,40 m/s,QUANTITY,1
Wind turbine design,144 km,QUANTITY,1
Wind turbine design,89 mph,QUANTITY,1
Wind turbine design,72 m/s,QUANTITY,1
Wind turbine design,259 km,QUANTITY,1
Wind turbine design,161 mph,QUANTITY,1
Wind turbine design,60 m/s,QUANTITY,1
Wind turbine design,216 km,QUANTITY,1
Wind turbine design,134 mph,QUANTITY,1
Wind turbine design,80 metres,QUANTITY,1
Wind turbine design,290 km,QUANTITY,1
Wind turbine design,180 mph,QUANTITY,1
Wind turbine design,vgs,ORG,1
Wind turbine design,blade cross-section,ORG,1
Wind turbine design,one,CARDINAL,6
Wind turbine design,50 kw,QUANTITY,1
Wind turbine design,centrifugal force,ORG,1
Wind turbine design,avoid electric,ORG,1
Wind turbine design,the atkinson center,ORG,1
Wind turbine design,pi controller,PERSON,1
Wind turbine design,30,CARDINAL,2
Wind turbine design,10,CARDINAL,1
Wind turbine design,6,CARDINAL,2
Wind turbine design,7,CARDINAL,2
Wind turbine design,two,CARDINAL,5
Wind turbine design,zero,CARDINAL,3
Wind turbine design,90o,CARDINAL,1
Wind turbine design,3,CARDINAL,3
Wind turbine design,−,ORG,1
Wind turbine design,mds,ORG,1
Wind turbine design,mqs,ORG,1
Wind turbine design,pwm,ORG,1
Wind turbine design,nacelle,ORG,4
Wind turbine design,yaw,ORG,1
Wind turbine design,yaw angle,PERSON,1
Wind turbine design,cos(yaw angle))3.,GPE,1
Wind turbine design,°,PRODUCT,1
Wind turbine design,less than 10 kw,QUANTITY,1
Wind turbine design,10-250 kw,QUANTITY,1
Wind turbine design,2021,DATE,1
Wind turbine design,three 115.5 metres,QUANTITY,1
Wind turbine design,379,CARDINAL,1
Wind turbine design,236 metres,QUANTITY,1
Wind turbine design,774 ft,QUANTITY,1
Wind turbine design,ming yang,PERSON,1
Wind turbine design,china,GPE,4
Wind turbine design,16,CARDINAL,1
Wind turbine design,a few percent,PERCENT,1
Wind turbine design,manitoba,GPE,1
Wind turbine design,canada,GPE,1
Wind turbine design,99,CARDINAL,1
Wind turbine design,3 mw,QUANTITY,1
Wind turbine design,around 3%,PERCENT,1
Wind turbine design,a few days,DATE,1
Wind turbine design,gearbox,LOC,1
Wind turbine design,15 to 20,CARDINAL,1
Wind turbine design,one-megawatt,QUANTITY,1
Wind turbine design,"1,800",CARDINAL,1
Wind turbine design,750-3600,DATE,1
Wind turbine design,3.2bn,MONEY,1
Wind turbine design,2006,DATE,1
Wind turbine design,6.9bn,MONEY,1
Wind turbine design,2011,DATE,5
Wind turbine design,a fraction of a percent,PERCENT,1
Wind turbine design,fed,ORG,3
Wind turbine design,660,CARDINAL,1
Wind turbine design,3.3 kv,QUANTITY,1
